Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
Calças Legging Plus Size Peluciada Termica Costura Reforçada,4.5,118.0,13.0,própria,elastano,Feminino,não definido,500.0,48.54,0.8148148148148148,0.0128911414720141,0.1311475409836065,0.0642201834862385,633,62,1,0.0,0.0100045475216007,0.0045475216007276
Bermuda Masculina Fila Basic Letter,4.560936497754971,0.0,47.0,fila,algodão,Masculino,primavera/verão,1.0,179.99,0.0,0.0,0.6885245901639345,0.2883769312097132,298,25,7,1.0,0.0022737608003638,0.176443838108231
"Collant Infantil Para Ballet, Manga Longa, Tamanhos 8 Ao 12",4.560936497754971,0.0,0.0,pimenta freska,Desconhecido,Feminino,não definido,1.0,48.5,0.0,0.0,0.0,0.0641519729886429,604,178,1,1.0,0.0013642564802182,0.0
Moletom Infantil Calça Masculina Juvenil Kit 3 Calca Moleton,3.3,24.0,41.0,colbacho,algodão,Sem gênero,outono/inverno,100.0,99.93,0.3703703703703703,0.002534156015866,0.5901639344262296,0.1518536202721599,192,25,3,100.0,0.0054570259208731,0.176443838108231
Kit 4 Conjunto Infantil Verão Roupa De Calor Menino,4.6,17.0,0.0,bebe maluco,Desconhecido,Bebês,não definido,100.0,114.99,0.8518518518518517,0.001762891141472,0.0,0.1775348726168957,111,178,1,100.0,0.0022737608003638,0.0
Shorts Feminino Curto Fitness Academia Praia E Piscina,5.0,1.0,11.0,textil,poliéster,Feminino,não definido,25.0,59.31,1.0,0.0,0.0983606557377049,0.0825858599638484,756,122,1,25.0,0.0004547521600727,0.1173260572987721
2 Vestidos Verão Infantil Menina 3 Marias Rodado Babado 4-16,4.560936497754971,0.0,0.0,lumari kids,algodão,Meninas,não definido,2.0,59.7,0.0,0.0,0.0,0.0832509123154053,462,25,1,2.0,0.001819008640291,0.176443838108231
Kit De Gabarito Dobra Roupa Com 4 Peças - Pronta Entrega,4.8,4.0,0.0,idealle acrilicos,Desconhecido,Feminino,não definido,100.0,35.54,0.925925925925926,0.000330542089026,0.0,0.042051771767675,361,178,1,100.0,0.0004547521600727,0.0
Calça Feminina Sarja Mom - 274383 Verde Sawary,4.8,18.0,24.0,sawary jeans,algodão,Feminino,outono/inverno,50.0,185.99,0.925925925925926,0.001873071837814,0.3114754098360656,0.2986085058490502,693,25,3,50.0,0.0027285129604365,0.176443838108231
Lote 10 Short Infantil Roupa Menina Atacado De Cotom Oferta,4.5,10.0,10.0,gente grande kids,malha,Meninas,primavera/verão,50.0,199.99,0.8148148148148148,0.000991626267078,0.0819672131147541,0.3224821800075031,326,89,7,50.0,0.0004547521600727,0.0004547521600727
Kit Organizador De Mala Roupas Bolsa Necessaire Viagem 7 Pçs,4.4,10.0,0.0,hwj,Desconhecido,Sem gênero,não definido,100.0,51.9,0.777777777777778,0.000991626267078,0.0,0.0699498652842672,359,178,1,100.0,0.0009095043201455,0.0
Roupa Infantil Kit 5 Camisetas Lisa Manga Curta Barato,4.560936497754971,0.0,6.0,ph pollo,poliéster,Sem gênero infantil,não definido,1.0,108.27,0.0,0.0,0.0163934426229508,0.1660755090208383,602,122,1,1.0,0.0004547521600727,0.1173260572987721
Kit 4 Conjunto Regata Menino Roupa Infantil Bermuda Moletom,4.560936497754971,0.0,0.0,cleomara,Desconhecido,Bebês,não definido,5.0,99.9,0.0,0.0,0.0,0.1518024623989632,187,178,1,5.0,0.0009095043201455,0.0
Kit Com 5 Bermudas Feminina Gorgurão Plus Size 36 Ao 60,4.7,82.0,5.0,multimarcas,gorgurinho,Feminino,primavera/verão,500.0,157.72,0.888888888888889,0.008924636403702,0.0,0.250400736673374,543,68,7,0.0,0.0118235561618917,0.0013642564802182
Conjunto Feminino Calça E Blusa Manga Longa Social Roupafrio,4.4,255.0,8.0,nana fashion,viscolycra,Feminino,outono/inverno,1000.0,129.5,0.777777777777778,0.0279858968708682,0.0491803278688524,0.2022782306196923,559,173,3,1000.0,0.0004547521600727,0.0059117780809458
Kit 2 Top Reforçado Plus Size Alça Larga Confortável,4.6,21.0,0.0,paraíso da lingerie,poliéster,Feminino,não definido,100.0,61.99,0.8518518518518517,0.00220361392684,0.0,0.0871559633027523,593,122,1,100.0,0.0031832651205093,0.1173260572987721
Kit 10 Peças Blusa E Calça Legging Roupa Menina Atacado,4.6,56.0,0.0,multimarcas kid's,Desconhecido,Meninas,não definido,100.0,134.97,0.8518518518518517,0.00605993829881,0.0,0.2116060161658879,545,178,1,100.0,0.0004547521600727,0.0
Short Jeans Feminino Cintura Alta Com Lycra Barra Destroyed,4.560936497754971,0.0,0.0,stillger,algodão,Feminino,primavera/verão,3.0,34.9,0.0,0.0,0.0,0.0409604038061457,736,25,7,3.0,0.0327421555252387,0.176443838108231
Fivela Para Confecção De Roupas Acessórios Dourada 48mm,4.560936497754971,0.0,0.0,vct aviamentos,Desconhecido,Sem gênero,não definido,5.0,56.9,0.0,0.0,0.0,0.0784761774837147,798,178,1,5.0,0.0004547521600727,0.0
Saco De Dormir Em Algodão Egípcio Foguetinho Primavera Verão,4.560936497754971,0.0,0.0,casulo de anjo,Desconhecido,Bebês,não definido,5.0,225.98,0.0,0.0,0.0,0.3668019508202312,175,178,1,5.0,0.0013642564802182,0.0
Short Jeans Feminio Basico Hotpants Azul Escuro,4.0,1.0,0.0,menina linda,jean,Feminino,primavera/verão,25.0,29.9,0.6296296296296297,0.0,0.0,0.0324340916066982,509,74,7,25.0,0.0100045475216007,0.0254661209640745
Roupa De Criança Infantil Menina Menino Básica Lisa Camiseta,4.9,104.0,0.0,vesttuario,100% algodão fio 30.1,Sem gênero infantil,não definido,1000.0,27.9,0.9629629629629632,0.011348611723226,0.0,0.0290235667269192,799,1,1,1000.0,0.0004547521600727,0.0004547521600727
Kit Conjunto Infantil Juvenil Futebol São Paulo Do 02 Ao 14,4.560936497754971,0.0,0.0,z1store,Desconhecido,Sem gênero infantil,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,830,178,1,5.0,0.0027285129604365,0.0
Kit Casal Short Moda Praia Tactel Branco Coqueiro Love,4.8,19.0,0.0,relaxado,poliéster,Sem gênero,primavera/verão,100.0,72.9,0.925925925925926,0.001983252534156,0.0,0.1057603765219467,650,122,7,100.0,0.0118235561618917,0.1173260572987721
Calça Jeans Infantil Wideleg Destroyed Menina Blogueirinha,4.7,58.0,10.0,maluket,algodão calças preta,Meninas,primavera/verão,100.0,119.55,0.888888888888889,0.006280299691494,0.0819672131147541,0.1853108693427918,478,28,7,100.0,0.0013642564802182,0.0004547521600727
Body Temático Woody Toy Story Roupa Bebê Infantil Envio 24h,4.8,86.0,10.0,bodies,Desconhecido,Bebês,primavera/verão,1000.0,24.49,0.925925925925926,0.00936535918907,0.0819672131147541,0.023208621806896,137,178,7,1000.0,0.0004547521600727,0.0
Kit 3 Calça Legging Feminina Academia Treino S/transparência,4.560936497754971,0.0,0.0,yes princess,suplex,Feminino,não definido,2.0,99.9,0.0,0.0,0.0,0.1518024623989632,829,151,1,2.0,0.0004547521600727,0.0104592996816734
Kit 5 Shorts Masculinos Corrida Exercícios Academia Praia,4.4,10.0,0.0,canario,moletinho,Masculino,primavera/verão,50.0,147.9,0.777777777777778,0.000991626267078,0.0,0.2336550595136592,170,106,7,50.0,0.0100045475216007,0.0072760345611641
"Ração Branca Feminina Calçolu, Camisu E Ojá Tobi Loba Roupa",5.0,5.0,0.0,tobi loba roupas,Desconhecido,Feminino,não definido,25.0,82.9,1.0,0.000440722785368,0.0,0.1228130009208417,768,178,1,25.0,0.001819008640291,0.0
Conjunto Térmico Segunda Pele Unissex Roupa Infantil Pijama,4.1,9.0,0.0,ad store conjunto térmico segunda pele infantil ou bebê frio proteção,92% políester e 8% elastano,Sem gênero infantil,não definido,100.0,56.9,0.6666666666666666,0.000881445570736,0.0,0.0784761774837147,10,16,1,100.0,0.0004547521600727,0.0004547521600727
Kit 10 Cuecas Boxer Selene Box Microfibra Masculina Atacado,4.8,278.0,25.0,selene,poliamida,Masculino,outono/inverno,1000.0,239.89,0.925925925925926,0.0305200528867342,0.3278688524590164,0.3905221513590941,698,116,3,1000.0,0.0013642564802182,0.0195543428831286
Short Jeans Feminino Cintura Alta Com Lycra Barra Dobrada,4.560936497754971,0.0,10.0,stillger,algodão,Feminino,primavera/verão,5.0,49.99,0.0,0.0,0.0819672131147541,0.0666928140240783,736,25,7,5.0,0.0327421555252387,0.176443838108231
Kit 4 Conjunto Infantil Inverno Roupa De Frio Menino,4.0,177.0,0.0,bebe maluco,Desconhecido,Bebês,não definido,1000.0,129.99,0.6296296296296297,0.0193918025561921,0.0,0.2031138092152382,111,178,1,1000.0,0.0022737608003638,0.0
Cueca Tradicional - Atacado - Kit 12 Cuecas - Slip Slick Top,4.7,61.0,0.0,slick,algodão,Masculino,primavera/verão,100.0,49.9,0.888888888888889,0.00661084178052,0.0,0.0665393404044882,721,25,7,100.0,0.001819008640291,0.176443838108231
Calça Infantil Tassa Jeans Boys Cowboy Cut Ref.2892 Stone,4.560936497754971,0.0,0.0,tassa jeans,algodão,Meninos,outono/inverno,4.0,102.70571283095724,0.0,0.0,0.0,0.0,749,25,3,4.0,0.0004547521600727,0.176443838108231
Short Jeans Feminino Com Faixa Bolso Frontal Barra Desfiada,4.560936497754971,0.0,5.0,maria do carmo denim,jeans/algodão,Feminino,primavera/verão,2.0,64.56,0.0,0.0,0.0,0.0915384877732683,488,87,7,2.0,0.003638017280582,0.0004547521600727
Cueca Boxboxer Longleg Microfibra Sem Costura Masculina Lupo,4.9,21.0,0.0,lupo,poliamida,Masculino,primavera/verão,100.0,41.9,0.9629629629629632,0.00220361392684,0.0,0.0528972408853722,463,116,7,100.0,0.0422919508867667,0.0195543428831286
Blusa De Moletom Las Vegas Raiders New Era Nfl Masculino Com,4.560936497754971,0.0,42.0,new era,Desconhecido,Masculino,outono/inverno,1.0,339.99,0.0,0.0,0.6065573770491803,0.5612189215920331,565,178,3,1.0,0.0004547521600727,0.0
Calça Bombeiro Civil,4.9,18.0,0.0,rogbold,Desconhecido,Não Informado,não definido,100.0,102.70571283095724,0.9629629629629632,0.001873071837814,0.0,0.0,653,178,1,100.0,0.0004547521600727,0.0
Short Jeans Preto Feminino Cintura Alta Barra Desfiada,3.5,4.0,21.0,stillger,algodão,Feminino,primavera/verão,5.0,102.70571283095724,0.4444444444444445,0.000330542089026,0.2622950819672131,0.0,736,25,7,5.0,0.0327421555252387,0.176443838108231
Roupa Feminina Kit 3 Calça Moletom Juvenil Atacado Frio,3.6,121.0,20.0,colbacho,algodão,Meninos,outono/inverno,500.0,69.81,0.4814814814814815,0.0132216835610401,0.2459016393442623,0.1004911155826881,192,25,3,0.0,0.0054570259208731,0.176443838108231
Roupa De Bebê Body Eu Sou Do Agro Igual O Papai #801,4.560936497754971,0.0,13.0,deccoart,Desconhecido,Bebês,primavera/verão,25.0,23.82,0.0,0.0,0.1311475409836065,0.0220660959721701,220,178,7,25.0,0.001819008640291,0.0
4 Saco Para Roupa Suja Viagem Mala Tnt Sacola Fechada Cordão,4.9,17.0,0.0,gardenia jalecos,Desconhecido,Sem gênero,não definido,100.0,32.9,0.9629629629629632,0.001762891141472,0.0,0.0375498789263667,321,178,1,100.0,0.0009095043201455,0.0
Bermuda Vlcs Passeio Elastano Masculina Cinza,5.0,3.0,0.0,vlcs surf wear,poliéster,Masculino,primavera/verão,50.0,179.99,1.0,0.000220361392684,0.0,0.2883769312097132,808,122,7,50.0,0.0004547521600727,0.1173260572987721
Kit Com 3 Cuecas Colcci Original Box Boxer Masculina Cotton,4.560936497754971,0.0,0.0,colcci,algodão,Masculino,primavera/verão/outono/inverno,5.0,115.99,0.0,0.0,0.0,0.1792401350567852,193,25,9,5.0,0.0031832651205093,0.176443838108231
Calça Jogger Sarja Lançamento Jeans Masculina Barata Moda,4.4,7.0,0.0,rebeldcat,jeans,Masculino,outono/inverno,50.0,54.5,0.777777777777778,0.000661084178052,0.0,0.0743835476279799,648,75,3,50.0,0.0009095043201455,0.0300136425648021
Óculos De Sol Buba Bebê Infantil Com Proteção Uva Uvb,5.0,12.0,0.0,buba,Desconhecido,Bebês,não definido,100.0,59.99,1.0,0.001211987659762,0.0,0.0837454384229733,150,178,1,100.0,0.0045475216007276,0.0
Combo 2 Bermudas Plus Size Até O Joelho Estampada Cós Alto,4.560936497754971,0.0,10.0,kit bermuda feminina academia ginástica atacado,poliéster,Feminino,primavera/verão,5.0,49.91,0.0,0.0,0.0819672131147541,0.0665563930288871,410,122,7,5.0,0.001819008640291,0.1173260572987721
Collant Ballet Infantil Juvenil Regata Colorido Moda Cores,4.560936497754971,0.0,0.0,gran ballet,Desconhecido,Sem gênero infantil,não definido,2.0,54.05,0.0,0.0,0.0,0.0736161795300296,340,178,1,2.0,0.0104592996816734,0.0
Kit 8 Cuecas Boxer Lupo Box 100% Original Tecido Algodao,4.4,10.0,0.0,lupo,algodão cotton,Masculino,primavera-verão - outono-inverno,100.0,170.66,0.777777777777778,0.000991626267078,0.0,0.2724668326455441,463,30,5,100.0,0.0422919508867667,0.003638017280582
Calça Levis 505 Original 100% Algodão Revendedor Autorizado,4.5,25.0,5.0,levi's,algodão,Masculino,outono/inverno,100.0,326.55,0.8148148148148148,0.002644336712208,0.0,0.5383001943999183,436,25,3,100.0,0.0090950432014552,0.176443838108231
Kit Com 3 Shorts Masculinos Estampados Academia Treino,4.3,11.0,0.0,canario,poliéster,Masculino,não definido,50.0,97.5,0.7407407407407406,0.00110180696342,0.0,0.1477098325432284,170,122,1,50.0,0.0100045475216007,0.1173260572987721
Bermuda Short Anágua Modelador E Compressor,4.2,13.0,0.0,mtx.moda,microfibra,Feminino,não definido,100.0,14.99,0.7037037037037038,0.001322168356104,0.0,0.0070086286279458,542,101,1,100.0,0.0004547521600727,0.0300136425648021
Jaqueta Jeans Roupa Infantil Menina Juvenil Tamanho 1 Ao 8,4.560936497754971,0.0,24.0,max premium jeans,algodão,Sem gênero infantil,primavera/verão,3.0,78.03,0.0,0.0,0.3114754098360656,0.1145083728385798,497,25,7,3.0,0.0004547521600727,0.176443838108231
Kit 6 Conjunto Infantil Verão Feminino Calça Roupa Criança,4.5,32.0,0.0,joy infantil,Desconhecido,Bebês,não definido,100.0,164.9,0.8148148148148148,0.003415601586602,0.0,0.2626445209917806,394,178,1,100.0,0.0004547521600727,0.0
Kit 2 Bermudas Short Moda Praia Lisa Tactel Piscina Academia,4.560936497754971,0.0,0.0,relaxado,poliéster,Masculino,primavera/verão,5.0,109.99,0.0,0.0,0.0,0.1690085604174482,650,122,7,5.0,0.0118235561618917,0.1173260572987721
Calça Jeans Feminina Menina Infantil Rasgada Juvenil 8 Ao 16,4.4,7.0,13.0,maluket,jeans claro marmorizado,Meninas,primavera/verão,50.0,119.31,0.777777777777778,0.000661084178052,0.1311475409836065,0.1849016063572184,478,76,7,50.0,0.0013642564802182,0.0004547521600727
Uniforme Infantil São Paulo Personalizado Nome E Número,5.0,6.0,0.0,sports shops,Desconhecido,Sem gênero infantil,não definido,50.0,86.5,1.0,0.00055090348171,0.0,0.1289519457044439,729,178,1,50.0,0.0022737608003638,0.0
Macacao Amarrar Saruel Viscolycra Calca Feminino Bolso Roupa,4.4,95.0,0.0,m,viscolycra,Feminino,primavera/verão,1000.0,69.99,0.777777777777778,0.010356985456148,0.0,0.1007980628218682,465,173,7,1000.0,0.0004547521600727,0.0059117780809458
Short Jeans Plus Size Com Lycra Levanta Bumbum Cintura Alta,4.4,45.0,6.0,stillger jeans,jean,Feminino,primavera/verão,100.0,64.09,0.777777777777778,0.004847950639048,0.0163934426229508,0.0907370144265202,738,74,7,100.0,0.0154615734424738,0.0254661209640745
Kit 02 Calças Legging Plus Size Academia Costura Reforçada,4.3,72.0,6.0,própria,poliéster,Feminino,não definido,500.0,78.16,0.7407407407407406,0.007822829440282,0.0163934426229508,0.1147300569557654,633,122,1,0.0,0.0100045475216007,0.1173260572987721
Calça Moletom Flanelado Infantil Menina Malwee,4.560936497754971,0.0,10.0,malwee,tecido,Meninas,outono/inverno,5.0,74.49,0.0,0.0,0.0819672131147541,0.108471743801371,479,157,3,5.0,0.0031832651205093,0.0054570259208731
Kit 3 Short Bebê Tapa Fralda Roupas Enxoval Menino Moletinho,4.560936497754971,0.0,15.0,presente criança enxoval,algodão,Masculino,primavera/verão,5.0,49.49,0.0,0.0,0.1639344262295082,0.0658401828041335,624,25,7,5.0,0.0004547521600727,0.176443838108231
Touca Para Bebê Gorro Pelúcia Com Orelinhas -  3 A 12 Meses,4.9,33.0,6.0,tete baby,Desconhecido,Bebês,não definido,100.0,41.54,0.9629629629629632,0.003525782282944,0.0163934426229508,0.052283346407012,754,178,1,100.0,0.0013642564802182,0.0
Bermuda Short Legging Academia Feminina Com Bolso,4.5,2.0,25.0,seven line roupas esportivas,poliéster,Feminino,não definido,25.0,33.75,0.8148148148148148,0.000110180696342,0.3278688524590164,0.0389993520002728,702,122,1,25.0,0.0004547521600727,0.1173260572987721
Conjunto Feminino Infantil Look De Inverno Blogueirinha 3 Pç,4.3,146.0,0.0,ak fashion kids,Desconhecido,Meninas,não definido,500.0,184.9,0.7407407407407406,0.0159762009695901,0.0,0.2967497697895706,19,178,1,0.0,0.0027285129604365,0.0
Kit 5 Shorts Nobre Grande Academia Suplex Corrida Revenda,4.560936497754971,0.0,0.0,shorts fitness uniforme atacado,poliéster,Feminino,primavera/verão,3.0,121.75,0.0,0.0,0.0,0.1890624467105487,713,122,7,3.0,0.0004547521600727,0.1173260572987721
Calça Resistente Para Trabalho Dia A Dia Masculina Country,4.560936497754971,0.0,0.0,wrangler,poliéster,Masculino,primavera/verão,5.0,206.9,0.0,0.0,0.0,0.3342655434671396,823,122,7,5.0,0.001819008640291,0.1173260572987721
Macacão Bebê Unissex Raposinha,4.8,130.0,11.0,nika baby,Desconhecido,Bebês,não definido,1000.0,49.41,0.925925925925926,0.0142133098281181,0.0983606557377049,0.0657037618089424,568,178,1,1000.0,0.003638017280582,0.0
Cueiro De Enrolar Charutinho De Bebê Rn Com Velcro Ajustável,4.5,6.0,10.0,insular,Desconhecido,Bebês,não definido,100.0,94.41,0.8148148148148148,0.00055090348171,0.0819672131147541,0.1424405716039698,375,178,1,100.0,0.0004547521600727,0.0
Kit 3 Short Linho Masculino Casual Praia Bermuda Premium,4.560936497754971,0.0,0.0,kit 3 linho,linho,Masculino,primavera/verão,1.0,167.99,0.0,0.0,0.0,0.2679137819310392,409,88,7,1.0,0.0004547521600727,0.0013642564802182
"Sapatilha Meia Ponta Bailarina Infantil Juvenil Adulto, K1",4.7,14.0,0.0,amo ballet bailarina,Desconhecido,Meninas,não definido,100.0,39.33,0.888888888888889,0.001432349052446,0.0,0.0485147164148562,37,178,1,100.0,0.0009095043201455,0.0
Kit2 Calça Plus Size Feminina Jeans Cintura Alta Flare,4.560936497754971,0.0,0.0,multimarcas,jeans,Feminino,primavera/verão,5.0,154.89,0.0,0.0,0.0,0.2455748439684867,543,75,7,5.0,0.0118235561618917,0.0300136425648021
Conjunto Infantil Sem Manga Ariel Tule Verde - Disney 10,4.560936497754971,0.0,0.0,disney,Desconhecido,Não Informado,não definido,1.0,69.99,0.0,0.0,0.0,0.1007980628218682,234,178,1,1.0,0.0004547521600727,0.0
Kit 3 Short Jeans Feminino Levanta Bumbum Modela Cintura,4.3,27.0,14.0,stillger jeans,algodão,Feminino,primavera/verão,100.0,149.67,0.7407407407407406,0.002864698104892,0.1475409836065573,0.2366733740322635,738,25,7,100.0,0.0154615734424738,0.176443838108231
Conjunto Unissex Térmico Segunda Pele Roupa De Frio P/ Neve,4.560936497754971,0.0,0.0,railou,Desconhecido,Masculino,não definido,5.0,99.9,0.0,0.0,0.0,0.1518024623989632,645,178,1,5.0,0.0004547521600727,0.0
Faixa Para Cabelo Lupo Tecido Elastico Sem Costura 15010-001,4.560936497754971,0.0,6.0,lupo,Desconhecido,Feminino,não definido,25.0,41.47,0.0,0.0,0.0163934426229508,0.0521639780362197,463,178,1,25.0,0.0422919508867667,0.0
Conjunto Feminino Plus Size Calça E Blusa Tamanhos Grandes,4.560936497754971,0.0,0.0,multimarcas,blusa: 96% viscose e 4% elastano; calça: 95% poliéster e 5% elastano.,Feminino,outono/inverno,4.0,130.1,0.0,0.0,0.0,0.203301388083626,543,44,3,4.0,0.0118235561618917,0.0004547521600727
Short Saia Jeans Plus Size Feminino Cintura Alta Com Lycra,4.560936497754971,0.0,10.0,stillger jeans,algodão,Feminino,primavera/verão,5.0,72.69,0.0,0.0,0.0819672131147541,0.1054022714095699,738,25,7,5.0,0.0154615734424738,0.176443838108231
Camisa Motociclista - Spt Ref 08 - Proteção Solar Uv 50+,4.6,33.0,0.0,spt,Desconhecido,Sem gênero,não definido,100.0,69.9,0.8518518518518517,0.003525782282944,0.0,0.1006445892022782,730,178,1,100.0,0.0004547521600727,0.0
Roupa Para Academia Feminina Camisa Dry Fit Plus Size Kit 3,4.5,12.0,0.0,corpusfit,Desconhecido,Feminino,não definido,50.0,100.9,0.8148148148148148,0.001211987659762,0.0,0.1535077248388527,207,178,1,50.0,0.0009095043201455,0.0
Short Moda Praia Roupas Femininas,4.560936497754971,0.0,30.0,outlet trico,poliéster,Feminino,primavera/verão,5.0,29.93,0.0,0.0,0.4098360655737705,0.0324852494798949,583,122,7,5.0,0.0004547521600727,0.1173260572987721
Calça Jeans Feminina Cintura Alta Levanta Bumbum Barato Moda,4.560936497754971,0.0,0.0,rebel cat,tecido,Feminino,outono/inverno,5.0,52.11,0.0,0.0,0.0,0.070307970396644,647,157,3,5.0,0.0086402910413824,0.0054570259208731
Kit 2 Cuecas Desfralde Algodão Uso Diurno E Noturno.,4.560936497754971,0.0,0.0,ecoeplay,Desconhecido,Bebês,não definido,5.0,109.9,0.0,0.0,0.0,0.1688550867978582,253,178,1,5.0,0.0004547521600727,0.0
Kit Roupa De Ballet Infantil Conjunto Uniforme Balé Preto,4.5,52.0,0.0,ballet laços,Desconhecido,Feminino,não definido,100.0,120.97,0.8148148148148148,0.005619215513442,0.0,0.1877323420074349,92,178,1,100.0,0.003638017280582,0.0
Bermuda Jeans Colcci Noah Preto Masculino,4.560936497754971,0.0,0.0,colcci,algodão,Masculino,primavera/verão,5.0,297.41,0.0,0.0,0.0,0.4886088469015382,193,25,7,5.0,0.0031832651205093,0.176443838108231
